Split,Week,Player,Position,Team,Opponent,Result,Points,Region
6.0,52.0,WILDTURTLE,AD Carry,FLY,CG ,0,8.84,NA
6.0,52.0,SVENSKEREN,Jungler,C9 ,CLG,0,16.68,NA
6.0,52.0,SVENSKEREN,Jungler,C9 ,GGS,1,25.6,NA
6.0,52.0,APOLLO,AD Carry,CG ,OPT,1,16.44,NA
6.0,52.0,APOLLO,AD Carry,CG ,FLY,1,14.42,NA
6.0,52.0,LICORICE,Top,C9 ,CLG,0,8.97,NA
6.0,52.0,LICORICE,Top,C9 ,GGS,1,22.83,NA
6.0,52.0,HAUNTZER,Top,TSM,FLY,1,19.6,NA
6.0,52.0,HAUNTZER,Top,TSM,100,0,10.98,NA
6.0,52.0,MINITROUPAX,AD Carry,VIT,S04,1,14.52,EU
6.0,52.0,MINITROUPAX,AD Carry,VIT,FNC,0,28.73,EU
6.0,52.0,STEEELBACK,AD Carry,GIA,ROC,0,5.64,EU
6.0,52.0,STEEELBACK,AD Carry,GIA,G2 ,0,15.25,EU
6.0,52.0,MAXLORE,Jungler,MSF,FNC,1,33.4,EU
6.0,52.0,MAXLORE,Jungler,MSF,H2K,0,6.44,EU
6.0,52.0,ALPHARI,Top,MSF,FNC,1,32.68,EU
6.0,52.0,ALPHARI,Top,MSF,H2K,0,7.23,EU
6.0,52.0,UPSET,AD Carry,S04,VIT,0,12.21,EU
6.0,52.0,UPSET,AD Carry,S04,UOL,0,9.41,EU
6.0,52.0,HEAQ,AD Carry,ROC,GIA,1,14.03,EU
6.0,52.0,HEAQ,AD Carry,ROC,SPY,0,10.07,EU
6.0,52.0,RYU,Mid,100,TL ,0,2.7,NA
6.0,52.0,RYU,Mid,100,TSM,1,22.99,NA
6.0,52.0,NUKEDUCK,Mid,S04,VIT,0,9.41,EU
6.0,52.0,NUKEDUCK,Mid,S04,UOL,0,7.25,EU
6.0,52.0,NISQY,Mid,SPY,G2 ,1,18.37,EU
6.0,52.0,NISQY,Mid,SPY,ROC,1,16.35,EU
6.0,52.0,XERXE,Jungler,SPY,G2 ,1,15.26,EU
6.0,52.0,XERXE,Jungler,SPY,ROC,1,12.2,EU
6.0,52.0,KOLD,Jungler,UOL,H2K,1,30.77,EU
6.0,52.0,KOLD,Jungler,UOL,S04,1,26.74,EU
6.0,52.0,DEFTLY,AD Carry,GGS,FOX,1,37.51,NA
6.0,52.0,DEFTLY,AD Carry,GGS,C9 ,0,15.72,NA
6.0,52.0,SHERIFF,AD Carry,H2K,UOL,0,25.36,EU
6.0,52.0,SHERIFF,AD Carry,H2K,MSF,1,15.7,EU
6.0,52.0,BETSY,Mid,GIA,ROC,0,7.9,EU
6.0,52.0,BETSY,Mid,GIA,G2 ,0,14.5,EU
6.0,52.0,SMOOTHIE,Support,C9 ,CLG,0,17.22,NA
6.0,52.0,SMOOTHIE,Support,C9 ,GGS,1,25.46,NA
6.0,52.0,MIKEYEUNG,Jungler,TSM,FLY,1,19.22,NA
6.0,52.0,MIKEYEUNG,Jungler,TSM,100,0,7.21,NA
6.0,52.0,DARSHAN,Top,CLG,C9 ,1,25.75,NA
6.0,52.0,DARSHAN,Top,CLG,TL ,1,18.48,NA
6.0,52.0,ADRIAN,Support,FOX,GGS,0,10.17,NA
6.0,52.0,ADRIAN,Support,FOX,OPT,1,13.54,NA
6.0,52.0,ARROW,AD Carry,OPT,CG ,0,2.81,NA
6.0,52.0,ARROW,AD Carry,OPT,FOX,0,19.0,NA
6.0,52.0,HAI,Mid,GGS,FOX,1,22.08,NA
6.0,52.0,HAI,Mid,GGS,C9 ,0,12.94,NA
6.0,52.0,CABOCHARD,Top,VIT,S04,1,12.94,EU
6.0,52.0,CABOCHARD,Top,VIT,FNC,0,21.39,EU
6.0,52.0,SSUMDAY,Top,100,TL ,0,0.41,NA
6.0,52.0,SSUMDAY,Top,100,TSM,1,17.54,NA
6.0,52.0,HYLISSANG,Support,FNC,MSF,0,10.17,EU
6.0,52.0,HYLISSANG,Support,FNC,VIT,1,17.36,EU
6.0,52.0,FLAME,Top,FLY,TSM,0,7.17,NA
6.0,52.0,FLAME,Top,FLY,CG ,0,5.82,NA
6.0,52.0,REIGNOVER,Jungler,CLG,C9 ,1,14.21,NA
6.0,52.0,REIGNOVER,Jungler,CLG,TL ,1,25.42,NA
6.0,52.0,METEOS,Jungler,100,TL ,0,-0.11,NA
6.0,52.0,METEOS,Jungler,100,TSM,1,24.83,NA
6.0,52.0,MIKYX,Support,MSF,FNC,1,27.34,EU
6.0,52.0,MIKYX,Support,MSF,H2K,0,2.07,EU
6.0,52.0,WADID,Support,G2 ,SPY,0,0.49,EU
6.0,52.0,WADID,Support,G2 ,GIA,1,13.11,EU
6.0,52.0,XMITHIE,Jungler,TL ,100,1,11.43,NA
6.0,52.0,XMITHIE,Jungler,TL ,CLG,0,0.71,NA
6.0,52.0,RUIN,Top,GIA,ROC,0,7.61,EU
6.0,52.0,RUIN,Top,GIA,G2 ,0,19.51,EU
6.0,52.0,ODOAMNE,Top,SPY,G2 ,1,9.53,EU
6.0,52.0,ODOAMNE,Top,SPY,ROC,1,14.64,EU
6.0,52.0,BIOFROST,Support,CLG,C9 ,1,28.34,NA
6.0,52.0,BIOFROST,Support,CLG,TL ,1,22.23,NA
6.0,52.0,IMPACT,Top,TL ,100,1,21.55,NA
6.0,52.0,IMPACT,Top,TL ,CLG,0,5.84,NA
6.0,52.0,LOURLO,Top,GGS,FOX,1,21.89,NA
6.0,52.0,LOURLO,Top,GGS,C9 ,0,10.75,NA
6.0,52.0,DJOKO,Jungler,GIA,ROC,0,4.19,EU
6.0,52.0,DJOKO,Jungler,GIA,G2 ,0,12.71,EU
6.0,52.0,PROFIT,Top,ROC,GIA,1,9.78,EU
6.0,52.0,PROFIT,Top,ROC,SPY,0,9.99,EU
6.0,52.0,MEMENTO,Jungler,ROC,GIA,1,12.31,EU
6.0,52.0,MEMENTO,Jungler,ROC,SPY,0,7.37,EU
6.0,52.0,PRIDE,Jungler,S04,VIT,0,9.89,EU
6.0,52.0,PRIDE,Jungler,S04,UOL,0,5.54,EU
6.0,52.0,SOAZ,Top,FNC,MSF,0,13.34,EU
6.0,52.0,SOAZ,Top,FNC,VIT,1,16.68,EU
6.0,52.0,LIRA,Jungler,CG ,OPT,1,12.01,NA
6.0,52.0,LIRA,Jungler,CG ,FLY,1,9.41,NA
6.0,52.0,HAKUHO,Support,CG ,OPT,1,10.63,NA
6.0,52.0,HAKUHO,Support,CG ,FLY,1,6.24,NA
6.0,52.0,NORSKEREN,Support,ROC,GIA,1,10.62,EU
6.0,52.0,NORSKEREN,Support,ROC,SPY,0,4.73,EU
6.0,52.0,TOTORO,Support,UOL,H2K,1,27.15,EU
6.0,52.0,TOTORO,Support,UOL,S04,1,18.03,EU
6.0,52.0,ANDA,Jungler,FLY,TSM,0,6.56,NA
6.0,52.0,ANDA,Jungler,FLY,CG ,0,5.95,NA
6.0,52.0,TARGAMAS,Support,GIA,ROC,0,3.48,EU
6.0,52.0,TARGAMAS,Support,GIA,G2 ,0,12.08,EU
6.0,52.0,APHROMOO,Support,100,TL ,0,0.95,NA
6.0,52.0,APHROMOO,Support,100,TSM,1,22.68,NA
6.0,52.0,SOLO,Top,CG ,OPT,1,6.7,NA
6.0,52.0,SOLO,Top,CG ,FLY,1,11.5,NA
6.0,52.0,MITHY,Support,TSM,FLY,1,12.63,NA
6.0,52.0,MITHY,Support,TSM,100,0,7.97,NA
6.0,52.0,SMITTYJ,Top,H2K,UOL,0,22.26,EU
6.0,52.0,SMITTYJ,Top,H2K,MSF,1,17.16,EU
6.0,52.0,CONTRACTZ,Jungler,GGS,FOX,1,30.56,NA
6.0,52.0,CONTRACTZ,Jungler,GGS,C9 ,0,9.76,NA
6.0,52.0,KASING,Support,SPY,G2 ,1,13.58,EU
6.0,52.0,KASING,Support,SPY,ROC,1,12.92,EU
6.0,52.0,GILIUS,Jungler,VIT,S04,1,11.0,EU
6.0,52.0,GILIUS,Jungler,VIT,FNC,0,18.02,EU
6.0,52.0,WHITEKNIGHT,Top,UOL,H2K,1,18.01,EU
6.0,52.0,WHITEKNIGHT,Top,UOL,S04,1,16.66,EU
6.0,52.0,OLLEH,Support,TL ,100,1,9.18,NA
6.0,52.0,OLLEH,Support,TL ,CLG,0,-0.42,NA
6.0,52.0,VIZICSACSI,Top,S04,VIT,0,3.76,EU
6.0,52.0,VIZICSACSI,Top,S04,UOL,0,1.16,EU
6.0,52.0,AKAADIAN,Jungler,OPT,CG ,0,2.23,NA
6.0,52.0,AKAADIAN,Jungler,OPT,FOX,0,11.3,NA
6.0,52.0,VANDER,Support,S04,VIT,0,9.12,EU
6.0,52.0,VANDER,Support,S04,UOL,0,4.6,EU
6.0,52.0,MATT,Support,GGS,FOX,1,34.67,NA
6.0,52.0,MATT,Support,GGS,C9 ,0,11.59,NA
6.0,52.0,STUNT,Support,FLY,TSM,0,3.67,NA
6.0,52.0,STUNT,Support,FLY,CG ,0,4.78,NA
6.0,52.0,SELFIE,Mid,H2K,UOL,0,20.18,EU
6.0,52.0,SELFIE,Mid,H2K,MSF,1,14.5,EU
6.0,52.0,FLY,Mid,FLY,TSM,0,5.32,NA
6.0,52.0,FLY,Mid,FLY,CG ,0,9.53,NA
6.0,52.0,PROMISQ,Support,H2K,UOL,0,24.29,EU
6.0,52.0,PROMISQ,Support,H2K,MSF,1,11.12,EU
6.0,52.0,JACTROLL,Support,VIT,S04,1,8.61,EU
6.0,52.0,JACTROLL,Support,VIT,FNC,0,17.94,EU
6.0,52.0,LEMONNATION,Support,OPT,CG ,0,1.16,NA
6.0,52.0,LEMONNATION,Support,OPT,FOX,0,12.23,NA
6.0,52.0,SHOOK,Jungler,H2K,UOL,0,22.26,EU
6.0,52.0,SHOOK,Jungler,H2K,MSF,1,15.91,EU
6.0,52.0,ZIG,Top,OPT,FOX,0,0.0,NA
6.0,52.0,DHOKLA,Top,OPT,CG ,0,1.27,NA
6.0,52.0,DHOKLA,Top,OPT,FOX,0,8.59,NA
6.0,53.0,REKKLES,AD Carry,FNC,ROC,1,21.82,EU
6.0,53.0,REKKLES,AD Carry,FNC,UOL,1,19.77,EU
6.0,53.0,ALTEC,AD Carry,FOX,CG ,0,9.84,NA
6.0,53.0,ALTEC,AD Carry,FOX,CLG,0,11.29,NA
6.0,53.0,CODY SUN,AD Carry,100,GGS,1,18.63,NA
6.0,53.0,CODY SUN,AD Carry,100,OPT,1,14.62,NA
6.0,53.0,HJARNAN,AD Carry,G2 ,H2K,0,15.08,EU
6.0,53.0,HJARNAN,AD Carry,G2 ,S04,0,17.91,EU
6.0,53.0,PERKZ,Mid,G2 ,H2K,0,19.94,EU
6.0,53.0,PERKZ,Mid,G2 ,S04,0,16.72,EU
6.0,53.0,JENSEN,Mid,C9 ,OPT,1,23.36,NA
6.0,53.0,JENSEN,Mid,C9 ,TSM,0,8.54,NA
6.0,53.0,BJERGSEN,Mid,TSM,TL ,1,15.68,NA
6.0,53.0,BJERGSEN,Mid,TSM,C9 ,1,26.97,NA
6.0,53.0,WUNDER,Top,G2 ,H2K,0,24.99,EU
6.0,53.0,WUNDER,Top,G2 ,S04,0,17.97,EU
6.0,53.0,HUNI,Top,FOX,CG ,0,5.98,NA
6.0,53.0,HUNI,Top,FOX,CLG,0,6.38,NA
6.0,53.0,HANS SAMA,AD Carry,MSF,SPY,0,12.33,EU
6.0,53.0,HANS SAMA,AD Carry,MSF,GIA,0,6.32,EU
6.0,53.0,FENIX,Mid,FOX,CG ,0,10.28,NA
6.0,53.0,FENIX,Mid,FOX,CLG,0,5.12,NA
6.0,53.0,DARDOCH,Jungler,FOX,CG ,0,7.5,NA
6.0,53.0,DARDOCH,Jungler,FOX,CLG,0,10.78,NA
6.0,53.0,HUHI,Mid,CLG,FLY,1,31.96,NA
6.0,53.0,HUHI,Mid,CLG,FOX,1,29.05,NA
6.0,53.0,CAPS,Mid,FNC,ROC,1,13.36,EU
6.0,53.0,CAPS,Mid,FNC,UOL,1,11.77,EU
6.0,53.0,STIXXAY,AD Carry,CLG,FLY,1,41.53,NA
6.0,53.0,STIXXAY,AD Carry,CLG,FOX,1,27.28,NA
6.0,53.0,SAMUX,AD Carry,UOL,VIT,0,6.45,EU
6.0,53.0,SAMUX,AD Carry,UOL,FNC,0,2.37,EU
6.0,53.0,SNEAKY,AD Carry,C9 ,OPT,1,31.82,NA
6.0,53.0,SNEAKY,AD Carry,C9 ,TSM,0,9.41,NA
6.0,53.0,FEBIVEN,Mid,CG ,FOX,1,16.08,NA
6.0,53.0,FEBIVEN,Mid,CG ,TL ,0,13.1,NA
6.0,53.0,BLANC,Mid,ROC,FNC,0,2.65,EU
6.0,53.0,BLANC,Mid,ROC,VIT,1,19.83,EU
6.0,53.0,ZVEN,AD Carry,TSM,TL ,1,15.47,NA
6.0,53.0,ZVEN,AD Carry,TSM,C9 ,1,21.04,NA
6.0,53.0,KOBBE,AD Carry,SPY,MSF,1,13.99,EU
6.0,53.0,KOBBE,AD Carry,SPY,H2K,1,23.01,EU
6.0,53.0,SENCUX,Mid,MSF,SPY,0,11.66,EU
6.0,53.0,SENCUX,Mid,MSF,GIA,0,7.27,EU
6.0,53.0,JANKOS,Jungler,G2 ,H2K,0,20.58,EU
6.0,53.0,JANKOS,Jungler,G2 ,S04,0,13.84,EU
6.0,53.0,JIIZUKE,Mid,VIT,UOL,1,17.27,EU
6.0,53.0,JIIZUKE,Mid,VIT,ROC,0,5.82,EU
6.0,53.0,POBELTER,Mid,TL ,TSM,0,4.54,NA
6.0,53.0,POBELTER,Mid,TL ,CG ,1,14.67,NA
6.0,53.0,POWEROFEVIL,Mid,OPT,C9 ,0,11.21,NA
6.0,53.0,POWEROFEVIL,Mid,OPT,100,0,2.74,NA
6.0,53.0,EXILEH,Mid,UOL,VIT,0,12.34,EU
6.0,53.0,EXILEH,Mid,UOL,FNC,0,1.48,EU
6.0,53.0,BROXAH,Jungler,FNC,ROC,1,9.73,EU
6.0,53.0,BROXAH,Jungler,FNC,UOL,1,13.87,EU
6.0,53.0,DOUBLELIFT,AD Carry,TL ,TSM,0,4.94,NA
6.0,53.0,DOUBLELIFT,AD Carry,TL ,CG ,1,13.27,NA
6.0,53.0,WILDTURTLE,AD Carry,FLY,CLG,0,24.79,NA
6.0,53.0,WILDTURTLE,AD Carry,FLY,GGS,1,25.66,NA
6.0,53.0,SVENSKEREN,Jungler,C9 ,OPT,1,20.73,NA
6.0,53.0,SVENSKEREN,Jungler,C9 ,TSM,0,8.39,NA
6.0,53.0,APOLLO,AD Carry,CG ,FOX,1,17.63,NA
6.0,53.0,APOLLO,AD Carry,CG ,TL ,0,8.86,NA
6.0,53.0,LICORICE,Top,C9 ,OPT,1,18.15,NA
6.0,53.0,LICORICE,Top,C9 ,TSM,0,7.49,NA
6.0,53.0,HAUNTZER,Top,TSM,TL ,1,9.42,NA
6.0,53.0,HAUNTZER,Top,TSM,C9 ,1,12.64,NA
6.0,53.0,MINITROUPAX,AD Carry,VIT,UOL,1,17.93,EU
6.0,53.0,MINITROUPAX,AD Carry,VIT,ROC,0,3.45,EU
6.0,53.0,STEEELBACK,AD Carry,GIA,S04,0,15.96,EU
6.0,53.0,STEEELBACK,AD Carry,GIA,MSF,1,24.33,EU
6.0,53.0,MAXLORE,Jungler,MSF,SPY,0,14.56,EU
6.0,53.0,MAXLORE,Jungler,MSF,GIA,0,5.18,EU
6.0,53.0,ALPHARI,Top,MSF,SPY,0,2.31,EU
6.0,53.0,ALPHARI,Top,MSF,GIA,0,7.64,EU
6.0,53.0,UPSET,AD Carry,S04,GIA,1,34.16,EU
6.0,53.0,UPSET,AD Carry,S04,G2 ,1,24.81,EU
6.0,53.0,HEAQ,AD Carry,ROC,FNC,0,1.85,EU
6.0,53.0,HEAQ,AD Carry,ROC,VIT,1,21.88,EU
6.0,53.0,RYU,Mid,100,GGS,1,13.91,NA
6.0,53.0,RYU,Mid,100,OPT,1,18.28,NA
6.0,53.0,NUKEDUCK,Mid,S04,GIA,1,23.7,EU
6.0,53.0,NUKEDUCK,Mid,S04,G2 ,1,23.02,EU
6.0,53.0,NISQY,Mid,SPY,MSF,1,14.34,EU
6.0,53.0,NISQY,Mid,SPY,H2K,1,17.77,EU
6.0,53.0,XERXE,Jungler,SPY,MSF,1,16.03,EU
6.0,53.0,XERXE,Jungler,SPY,H2K,1,20.77,EU
6.0,53.0,KOLD,Jungler,UOL,VIT,0,8.94,EU
6.0,53.0,KOLD,Jungler,UOL,FNC,0,2.74,EU
6.0,53.0,DEFTLY,AD Carry,GGS,100,0,5.46,NA
6.0,53.0,DEFTLY,AD Carry,GGS,FLY,0,9.31,NA
6.0,53.0,SHERIFF,AD Carry,H2K,G2 ,1,17.57,EU
6.0,53.0,SHERIFF,AD Carry,H2K,SPY,0,3.01,EU
6.0,53.0,BETSY,Mid,GIA,S04,0,8.64,EU
6.0,53.0,BETSY,Mid,GIA,MSF,1,16.37,EU
6.0,53.0,SMOOTHIE,Support,C9 ,OPT,1,22.74,NA
6.0,53.0,SMOOTHIE,Support,C9 ,TSM,0,5.27,NA
6.0,53.0,MIKEYEUNG,Jungler,TSM,TL ,1,12.66,NA
6.0,53.0,MIKEYEUNG,Jungler,TSM,C9 ,1,15.58,NA
6.0,53.0,DARSHAN,Top,CLG,FLY,1,16.74,NA
6.0,53.0,DARSHAN,Top,CLG,FOX,1,23.54,NA
6.0,53.0,ADRIAN,Support,FOX,CG ,0,4.29,NA
6.0,53.0,ADRIAN,Support,FOX,CLG,0,7.6,NA
6.0,53.0,ARROW,AD Carry,OPT,C9 ,0,6.11,NA
6.0,53.0,ARROW,AD Carry,OPT,100,0,2.61,NA
6.0,53.0,HAI,Mid,GGS,100,0,4.19,NA
6.0,53.0,HAI,Mid,GGS,FLY,0,7.0,NA
6.0,53.0,CABOCHARD,Top,VIT,UOL,1,12.02,EU
6.0,53.0,CABOCHARD,Top,VIT,ROC,0,9.9,EU
6.0,53.0,SSUMDAY,Top,100,GGS,1,10.17,NA
6.0,53.0,SSUMDAY,Top,100,OPT,1,18.0,NA
6.0,53.0,HYLISSANG,Support,FNC,ROC,1,17.18,EU
6.0,53.0,HYLISSANG,Support,FNC,UOL,1,14.03,EU
6.0,53.0,FLAME,Top,FLY,CLG,0,18.28,NA
6.0,53.0,FLAME,Top,FLY,GGS,1,22.02,NA
6.0,53.0,REIGNOVER,Jungler,CLG,FLY,1,28.11,NA
6.0,53.0,REIGNOVER,Jungler,CLG,FOX,1,26.3,NA
6.0,53.0,METEOS,Jungler,100,GGS,1,10.26,NA
6.0,53.0,METEOS,Jungler,100,OPT,1,17.85,NA
6.0,53.0,MIKYX,Support,MSF,SPY,0,6.81,EU
6.0,53.0,MIKYX,Support,MSF,GIA,0,6.15,EU
6.0,53.0,WADID,Support,G2 ,H2K,0,9.96,EU
6.0,53.0,WADID,Support,G2 ,S04,0,12.68,EU
6.0,53.0,XMITHIE,Jungler,TL ,TSM,0,4.29,NA
6.0,53.0,XMITHIE,Jungler,TL ,CG ,1,14.99,NA
6.0,53.0,RUIN,Top,GIA,S04,0,5.19,EU
6.0,53.0,RUIN,Top,GIA,MSF,1,19.52,EU
6.0,53.0,ODOAMNE,Top,SPY,MSF,1,8.6,EU
6.0,53.0,ODOAMNE,Top,SPY,H2K,1,18.54,EU
6.0,53.0,BIOFROST,Support,CLG,FLY,1,29.97,NA
6.0,53.0,BIOFROST,Support,CLG,FOX,1,26.64,NA
6.0,53.0,IMPACT,Top,TL ,TSM,0,3.86,NA
6.0,53.0,IMPACT,Top,TL ,CG ,1,12.1,NA
6.0,53.0,LOURLO,Top,GGS,100,0,6.95,NA
6.0,53.0,LOURLO,Top,GGS,FLY,0,5.0,NA
6.0,53.0,DJOKO,Jungler,GIA,S04,0,12.69,EU
6.0,53.0,DJOKO,Jungler,GIA,MSF,1,22.64,EU
6.0,53.0,PROFIT,Top,ROC,FNC,0,2.38,EU
6.0,53.0,PROFIT,Top,ROC,VIT,1,13.76,EU
6.0,53.0,MEMENTO,Jungler,ROC,FNC,0,-0.3,EU
6.0,53.0,MEMENTO,Jungler,ROC,VIT,1,17.24,EU
6.0,53.0,PRIDE,Jungler,S04,GIA,1,12.59,EU
6.0,53.0,PRIDE,Jungler,S04,G2 ,1,15.75,EU
6.0,53.0,SOAZ,Top,FNC,ROC,1,9.49,EU
6.0,53.0,SOAZ,Top,FNC,UOL,1,0.0,EU
6.0,53.0,LIRA,Jungler,CG ,FOX,1,12.66,NA
6.0,53.0,LIRA,Jungler,CG ,TL ,0,8.05,NA
6.0,53.0,HAKUHO,Support,CG ,FOX,1,11.66,NA
6.0,53.0,HAKUHO,Support,CG ,TL ,0,4.74,NA
6.0,53.0,NORSKEREN,Support,ROC,FNC,0,-0.28,EU
6.0,53.0,NORSKEREN,Support,ROC,VIT,1,25.72,EU
6.0,53.0,TOTORO,Support,UOL,VIT,0,4.47,EU
6.0,53.0,TOTORO,Support,UOL,FNC,0,-0.44,EU
6.0,53.0,ANDA,Jungler,FLY,CLG,0,14.02,NA
6.0,53.0,ANDA,Jungler,FLY,GGS,1,23.22,NA
6.0,53.0,TARGAMAS,Support,GIA,S04,0,8.59,EU
6.0,53.0,TARGAMAS,Support,GIA,MSF,1,18.57,EU
6.0,53.0,APHROMOO,Support,100,GGS,1,10.1,NA
6.0,53.0,APHROMOO,Support,100,OPT,1,12.88,NA
6.0,53.0,SOLO,Top,CG ,FOX,1,10.62,NA
6.0,53.0,SOLO,Top,CG ,TL ,0,1.44,NA
6.0,53.0,MITHY,Support,TSM,TL ,1,11.25,NA
6.0,53.0,MITHY,Support,TSM,C9 ,1,14.38,NA
6.0,53.0,SMITTYJ,Top,H2K,G2 ,1,10.8,EU
6.0,53.0,SMITTYJ,Top,H2K,SPY,0,0.54,EU
6.0,53.0,CONTRACTZ,Jungler,GGS,100,0,2.62,NA
6.0,53.0,CONTRACTZ,Jungler,GGS,FLY,0,7.54,NA
6.0,53.0,KASING,Support,SPY,MSF,1,9.72,EU
6.0,53.0,KASING,Support,SPY,H2K,1,12.09,EU
6.0,53.0,GILIUS,Jungler,VIT,UOL,1,13.0,EU
6.0,53.0,GILIUS,Jungler,VIT,ROC,0,5.11,EU
6.0,53.0,WHITEKNIGHT,Top,UOL,VIT,0,5.24,EU
6.0,53.0,WHITEKNIGHT,Top,UOL,FNC,0,2.63,EU
6.0,53.0,OLLEH,Support,TL ,TSM,0,0.47,NA
6.0,53.0,OLLEH,Support,TL ,CG ,1,10.25,NA
6.0,53.0,VIZICSACSI,Top,S04,GIA,1,14.29,EU
6.0,53.0,VIZICSACSI,Top,S04,G2 ,1,18.37,EU
6.0,53.0,AKAADIAN,Jungler,OPT,C9 ,0,4.27,NA
6.0,53.0,AKAADIAN,Jungler,OPT,100,0,1.98,NA
6.0,53.0,VANDER,Support,S04,GIA,1,22.67,EU
6.0,53.0,VANDER,Support,S04,G2 ,1,16.24,EU
6.0,53.0,MATT,Support,GGS,100,0,3.88,NA
6.0,53.0,MATT,Support,GGS,FLY,0,3.29,NA
6.0,53.0,STUNT,Support,FLY,CLG,0,21.38,NA
6.0,53.0,STUNT,Support,FLY,GGS,1,13.61,NA
6.0,53.0,SELFIE,Mid,H2K,G2 ,1,17.55,EU
6.0,53.0,SELFIE,Mid,H2K,SPY,0,3.07,EU
6.0,53.0,FLY,Mid,FLY,CLG,0,14.24,NA
6.0,53.0,FLY,Mid,FLY,GGS,1,21.38,NA
6.0,53.0,PROMISQ,Support,H2K,G2 ,1,6.71,EU
6.0,53.0,PROMISQ,Support,H2K,SPY,0,-0.86,EU
6.0,53.0,JACTROLL,Support,VIT,UOL,1,13.14,EU
6.0,53.0,JACTROLL,Support,VIT,ROC,0,3.08,EU
6.0,53.0,LEMONNATION,Support,OPT,C9 ,0,1.31,NA
6.0,53.0,LEMONNATION,Support,OPT,100,0,4.06,NA
6.0,53.0,SHOOK,Jungler,H2K,G2 ,1,7.52,EU
6.0,53.0,SHOOK,Jungler,H2K,SPY,0,-0.28,EU
6.0,53.0,ZIG,Top,OPT,C9 ,0,6.48,NA
6.0,53.0,ZIG,Top,OPT,100,0,0.66,NA
6.0,53.0,BWIPO,Top,FNC,UOL,1,17.0,EU
6.0,54.0,REKKLES,AD Carry,FNC,GIA,1,36.67,EU
6.0,54.0,REKKLES,AD Carry,FNC,S04,1,19.7,EU
6.0,54.0,ALTEC,AD Carry,FOX,FLY,1,29.68,NA
6.0,54.0,ALTEC,AD Carry,FOX,100,0,16.11,NA
6.0,54.0,CODY SUN,AD Carry,100,CG ,1,17.44,NA
6.0,54.0,CODY SUN,AD Carry,100,FOX,1,23.72,NA
6.0,54.0,HJARNAN,AD Carry,G2 ,UOL,1,20.58,EU
6.0,54.0,HJARNAN,AD Carry,G2 ,VIT,1,44.54,EU
6.0,54.0,PERKZ,Mid,G2 ,UOL,1,9.48,EU
6.0,54.0,PERKZ,Mid,G2 ,VIT,1,33.57,EU
6.0,54.0,JENSEN,Mid,C9 ,TL ,0,6.85,NA
6.0,54.0,JENSEN,Mid,C9 ,FLY,0,12.15,NA
6.0,54.0,BJERGSEN,Mid,TSM,GGS,1,17.12,NA
6.0,54.0,BJERGSEN,Mid,TSM,CLG,1,29.09,NA
6.0,54.0,WUNDER,Top,G2 ,UOL,1,17.97,EU
6.0,54.0,WUNDER,Top,G2 ,VIT,1,33.55,EU
6.0,54.0,HUNI,Top,FOX,FLY,1,27.84,NA
6.0,54.0,HUNI,Top,FOX,100,0,9.12,NA
6.0,54.0,HANS SAMA,AD Carry,MSF,ROC,0,2.9,EU
6.0,54.0,HANS SAMA,AD Carry,MSF,UOL,1,23.64,EU
6.0,54.0,FENIX,Mid,FOX,FLY,1,0.0,NA
6.0,54.0,FENIX,Mid,FOX,100,0,0.0,NA
6.0,54.0,DARDOCH,Jungler,FOX,FLY,1,17.74,NA
6.0,54.0,DARDOCH,Jungler,FOX,100,0,12.54,NA
6.0,54.0,HUHI,Mid,CLG,OPT,0,3.14,NA
6.0,54.0,HUHI,Mid,CLG,TSM,0,5.93,NA
6.0,54.0,CAPS,Mid,FNC,GIA,1,24.2,EU
6.0,54.0,CAPS,Mid,FNC,S04,1,7.88,EU
6.0,54.0,STIXXAY,AD Carry,CLG,OPT,0,5.65,NA
6.0,54.0,STIXXAY,AD Carry,CLG,TSM,0,6.31,NA
6.0,54.0,SAMUX,AD Carry,UOL,G2 ,0,13.27,EU
6.0,54.0,SAMUX,AD Carry,UOL,MSF,0,23.25,EU
6.0,54.0,SNEAKY,AD Carry,C9 ,TL ,0,4.57,NA
6.0,54.0,SNEAKY,AD Carry,C9 ,FLY,0,14.49,NA
6.0,54.0,FEBIVEN,Mid,CG ,100,0,8.59,NA
6.0,54.0,FEBIVEN,Mid,CG ,GGS,1,33.83,NA
6.0,54.0,BLANC,Mid,ROC,MSF,1,19.23,EU
6.0,54.0,BLANC,Mid,ROC,H2K,0,21.93,EU
6.0,54.0,ZVEN,AD Carry,TSM,GGS,1,10.92,NA
6.0,54.0,ZVEN,AD Carry,TSM,CLG,1,25.47,NA
6.0,54.0,KOBBE,AD Carry,SPY,VIT,0,18.07,EU
6.0,54.0,KOBBE,AD Carry,SPY,GIA,1,22.26,EU
6.0,54.0,SENCUX,Mid,MSF,ROC,0,2.99,EU
6.0,54.0,SENCUX,Mid,MSF,UOL,1,34.82,EU
6.0,54.0,JANKOS,Jungler,G2 ,UOL,1,12.92,EU
6.0,54.0,JANKOS,Jungler,G2 ,VIT,1,35.14,EU
6.0,54.0,JIIZUKE,Mid,VIT,SPY,1,13.81,EU
6.0,54.0,JIIZUKE,Mid,VIT,G2 ,0,18.39,EU
6.0,54.0,POBELTER,Mid,TL ,C9 ,1,17.27,NA
