Week 6,MSF vs. SPY,Loss (0-1),5.48,5.48,1,0,1,2,298,0,0 / 0 / 0
Week 7,MSF vs. GIA,Loss (0-1),6.78,6.78,1,1,1,1,378,0,0 / 0 / 0
Week 7,MSF vs. S04,Loss (0-1),5.07,5.07,1,0,4,3,257,0,0 / 0 / 0
Week 8,MSF vs. H2K,Win (1-0),17.14,17.14,1,5,0,1,364,0,1 / 0 / 0
Week 8,MSF vs. G2,Loss (0-1),5.26,5.26,1,0,1,2,276,0,0 / 0 / 0
Week 9,MSF vs. VIT,Loss (0-1),14.62,14.62,1,3,3,5,262,0,0 / 0 / 0
Week 9,MSF vs. ROC,Loss (0-1),18.61,18.61,1,0,4,10,361,1,0 / 0 / 0
Bwipo,Mattyice,Top,Fnatic,305.87,19.12,16,62,33,100,"4,037",4,0 / 0 / 0
Week 1,FNC vs. S04,Win (1-0),6.92,6.92,1,0,2,4,192,0,0 / 0 / 0
Week 2,FNC vs. H2K,Win (1-0),33.37,33.37,1,5,1,13,237,1,0 / 0 / 0
Week 2,FNC vs. VIT,Win (1-0),37.08,37.08,1,9,0,10,208,1,0 / 0 / 0
Week 3,FNC vs. G2,Loss (0-1),1.02,1.02,1,1,6,0,202,0,0 / 0 / 0
Week 3,FNC vs. GIA,Win (1-0),15.71,15.71,1,3,0,5,221,0,0 / 0 / 0
Week 4,FNC vs. SPY,Loss (0-1),5.63,5.63,1,0,6,4,263,0,0 / 0 / 0
Week 4,FNC vs. ROC,Win (1-0),15.15,15.15,1,3,2,5,265,0,0 / 0 / 0
Week 5,FNC vs. UOL,Win (1-0),19.34,19.34,1,6,2,4,234,0,0 / 0 / 0
Week 5,FNC vs. MSF,Win (1-0),13.33,13.33,1,1,1,6,283,0,0 / 0 / 0
Week 6,FNC vs. S04,Win (1-0),23.08,23.08,1,5,0,7,258,0,0 / 0 / 0
Week 6,FNC vs. H2K,Win (1-0),39.07,39.07,1,11,1,9,207,1,0 / 0 / 0
Week 7,FNC vs. VIT,Loss (0-1),14.26,14.26,1,2,6,7,276,0,0 / 0 / 0
Week 7,FNC vs. G2,Win (1-0),16.11,16.11,1,5,1,3,211,0,0 / 0 / 0
Week 8,FNC vs. GIA,Win (1-0),19.45,19.45,1,2,1,9,245,0,0 / 0 / 0
Week 8,FNC vs. SPY,Win (1-0),34.36,34.36,1,5,3,13,436,1,0 / 0 / 0
Week 9,FNC vs. ROC,Win (1-0),0.00,0.00,0,0,0,0,0,0,0 / 0 / 0
Week 9,FNC vs. UOL,Loss (0-1),11.99,11.99,1,4,1,1,299,0,0 / 0 / 0
Jiizuke,Kumquat,Mid,Team Vitality,304.95,16.94,18,62,48,101,"4,745",3,0 / 0 / 0
Week 1,VIT vs. SPY,Win (1-0),10.62,10.62,1,3,1,2,212,0,0 / 0 / 0
Week 1,VIT vs. GIA,Win (1-0),19.31,19.31,1,4,3,7,231,0,0 / 0 / 0
Week 2,VIT vs. ROC,Loss (0-1),16.14,16.14,1,2,5,8,264,0,0 / 0 / 0
Week 2,VIT vs. FNC,Loss (0-1),3.25,3.25,1,2,6,0,225,0,0 / 0 / 0
Week 3,VIT vs. UOL,Win (1-0),30.63,30.63,1,6,1,10,213,1,0 / 0 / 0
Week 3,VIT vs. S04,Win (1-0),21.34,21.34,1,8,3,3,234,0,0 / 0 / 0
Week 4,VIT vs. H2K,Win (1-0),17.72,17.72,1,5,1,4,222,0,0 / 0 / 0
Week 4,VIT vs. MSF,Loss (0-1),14.23,14.23,1,2,3,6,273,0,0 / 0 / 0
Week 5,VIT vs. G2,Loss (0-1),6.88,6.88,1,2,3,1,288,0,0 / 0 / 0
Week 5,VIT vs. SPY,Loss (0-1),4.85,4.85,1,1,4,1,335,0,0 / 0 / 0
Week 6,VIT vs. GIA,Win (1-0),14.12,14.12,1,2,4,6,312,0,0 / 0 / 0
Week 6,VIT vs. ROC,Win (1-0),30.79,30.79,1,4,1,12,329,1,0 / 0 / 0
Week 7,VIT vs. FNC,Win (1-0),21.38,21.38,1,5,1,6,288,0,0 / 0 / 0
Week 7,VIT vs. UOL,Win (1-0),25.87,25.87,1,3,5,12,237,1,0 / 0 / 0
Week 8,VIT vs. S04,Loss (0-1),17.24,17.24,1,3,3,6,374,0,0 / 0 / 0
Week 8,VIT vs. H2K,Win (1-0),19.05,19.05,1,4,3,7,205,0,0 / 0 / 0
Week 9,VIT vs. MSF,Win (1-0),19.87,19.87,1,3,1,8,237,0,0 / 0 / 0
Week 9,VIT vs. G2,Win (1-0),11.66,11.66,1,3,0,2,266,0,0 / 0 / 0
Ryu,UT Reformed Me,Mid,100 Thieves,303.66,16.87,18,42,36,115,"5,316",5,1 / 0 / 0
Week 1,100 vs. TL,Loss (0-1),12.24,12.24,1,3,4,4,224,0,0 / 0 / 0
Week 1,100 vs. CLG,Loss (0-1),1.25,1.25,1,0,2,0,225,0,0 / 0 / 0
Week 2,100 vs. FLY,Win (1-0),28.23,28.23,1,3,3,13,223,1,0 / 0 / 0
Week 2,100 vs. C9,Win (1-0),20.12,20.12,1,1,3,10,262,1,0 / 0 / 0
Week 3,100 vs. CG,Win (1-0),30.19,30.19,1,4,5,13,319,1,0 / 0 / 0
Week 3,100 vs. OPT,Win (1-0),9.76,9.76,1,0,0,5,226,0,0 / 0 / 0
Week 4,100 vs. TSM,Win (1-0),28.43,28.43,1,3,1,12,293,1,0 / 0 / 0
Week 4,100 vs. GGS,Loss (0-1),2.85,2.85,1,1,5,1,185,0,0 / 0 / 0
Week 5,100 vs. FOX,Win (1-0),17.56,17.56,1,2,1,7,356,0,0 / 0 / 0
Week 5,100 vs. FLY,Loss (0-1),11.90,11.90,1,2,0,3,340,0,0 / 0 / 0
Week 6,100 vs. CG,Win (1-0),24.00,24.00,1,4,2,7,450,0,1 / 0 / 0
Week 6,100 vs. CLG,Win (1-0),14.72,14.72,1,3,0,4,272,0,0 / 0 / 0
Week 7,100 vs. TL,Loss (0-1),11.79,11.79,1,2,1,3,379,0,0 / 0 / 0
Week 7,100 vs. GGS,Win (1-0),18.20,18.20,1,3,0,6,320,0,0 / 0 / 0
Week 8,100 vs. FOX,Win (1-0),22.44,22.44,1,4,0,8,244,0,0 / 0 / 0
Week 8,100 vs. TSM,Loss (0-1),30.44,30.44,1,2,2,14,444,1,0 / 0 / 0
Week 9,100 vs. C9,Loss (0-1),5.87,5.87,1,2,4,1,237,0,0 / 0 / 0
Week 9,100 vs. OPT,Loss (0-1),13.67,13.67,1,3,3,4,317,0,0 / 0 / 0
Ssumday,Mattyice,Top,100 Thieves,301.35,16.74,18,66,25,75,"6,335",2,1 / 0 / 0
